"_id";cui;label;pmid;title
5b0d6c4d3e115935984653d6;C0917713;Becker Muscular Dystrophy;16483403;Cardiac monitoring and treatment for children and adolescents with neuromuscular disorders.
5b0d6c4d3e115935984653d7;C0917713;Becker Muscular Dystrophy;16770791;Entries in the Leiden Duchenne muscular dystrophy mutation database: an overview of mutation types and paradoxical cases that confirm the reading-frame rule.
5b0d6c4d3e115935984653d8;C0917713;Becker Muscular Dystrophy;17124406;"Copy number variation in the genome; the human DMD gene as an example."
5b0d6c4d3e115935984653d9;C0917713;Becker Muscular Dystrophy;16541798;[Four siblings with becker muscular dystrophy (BMD) manifesting severe mental retardation].
5b0d6c4d3e115935984653da;C0917713;Becker Muscular Dystrophy;16543161;Becker's muscular dystrophy and orthotopic heart transplantation: perioperative considerations.
5b0d6c4d3e115935984653db;C0917713;Becker Muscular Dystrophy;17222213;The effects of glucocorticoid therapy on the inflammatory and dendritic cells in muscular dystrophies.
5b0d6c4d3e115935984653dc;C0917713;Becker Muscular Dystrophy;17253928;Strategy for comprehensive molecular testing for Duchenne and Becker muscular dystrophies.
5b0d6c4d3e115935984653dd;C0917713;Becker Muscular Dystrophy;16553208;Identify female carriers and de novo mutations in deletional Duchenne/Becker muscular dystrophy families.
5b0d6c4d3e115935984653de;C0917713;Becker Muscular Dystrophy;16566880;Coexisting muscular dystrophies and epilepsy in children.
5b0d6c4d3e115935984653df;C0917713;Becker Muscular Dystrophy;16566881;Diagnostic strategy for the detection of dystrophin gene mutations in asian patients and carriers using immortalized cell lines.
5b0d6c4d3e115935984653e0;C0917713;Becker Muscular Dystrophy;18428400;Multiplex PCR for identifying DMD gene deletions.
5b0d6c4d3e115935984653e1;C0917713;Becker Muscular Dystrophy;17385798;Rapid prenatal diagnosis of Duchenne muscular dystrophy with gene duplications by ion-pair reversed-phase high-performance liquid chromatography coupled with competitive multiplex polymerase chain reaction strategy.
5b0d6c4d3e115935984653e2;C0917713;Becker Muscular Dystrophy;16834926;A different spectrum of DMD gene mutations in local Chinese patients with Duchenne/Becker muscular dystrophy.
5b0d6c4d3e115935984653e3;C0917713;Becker Muscular Dystrophy;17420831;Duchenne and Becker muscular dystrophy: a molecular and immunohistochemical approach.
5b0d6c4d3e115935984653e4;C0917713;Becker Muscular Dystrophy;17041906;Protein- and mRNA-based phenotype-genotype correlations in DMD/BMD with point mutations and molecular basis for BMD with nonsense and frameshift mutations in the DMD gene.
5b0d6c4d3e115935984653e5;C0917713;Becker Muscular Dystrophy;16608904;PGD for dystrophin gene deletions using fluorescence in situ hybridization.
5b0d6c4d3e115935984653e6;C0917713;Becker Muscular Dystrophy;17041910;Multiexon skipping leading to an artificial DMD protein lacking amino acids from exons 45 through 55 could rescue up to 63% of patients with Duchenne muscular dystrophy.
5b0d6c4d3e115935984653e7;C0917713;Becker Muscular Dystrophy;17092719;Shank sign in myotonic dystrophy type-1 (DM-1).
5b0d6c4d3e115935984653e8;C0917713;Becker Muscular Dystrophy;17141273;Molecular deletion patterns in Duchenne and Becker muscular dystrophy patients from KwaZulu Natal.
5b0d6c4d3e115935984653e9;C0917713;Becker Muscular Dystrophy;16633967;Becker muscular dystrophy with marked divergence between clinical and molecular genetic findings: case series.
5b0d6c4d3e115935984653ea;C0917713;Becker Muscular Dystrophy;17467153;Sensitive ultrasonic detection of dystrophic skeletal muscle in patients with duchenne muscular dystrophy using an entropy-based signal receiver.
5b0d6c4d3e115935984653eb;C0917713;Becker Muscular Dystrophy;16936400;Analysis of dystrophin gene deletions by multiplex PCR in eastern India.
5b0d6c4d3e115935984653ec;C0917713;Becker Muscular Dystrophy;17481447;Myocardial delayed enhancement by magnetic resonance imaging in patients with muscular dystrophy.
5b0d6c4d3e115935984653ed;C0917713;Becker Muscular Dystrophy;17485648;Orthopedic outcomes of long-term daily corticosteroid treatment in Duchenne muscular dystrophy.
5b0d6c4d3e115935984653ee;C0917713;Becker Muscular Dystrophy;16987891;Challenges and opportunities in dystrophin-deficient cardiomyopathy gene therapy.
5b0d6c4d3e115935984653ef;C0917713;Becker Muscular Dystrophy;17177118;Poor facial affect recognition among boys with duchenne muscular dystrophy.
5b0d6c4d3e115935984653f0;C0917713;Becker Muscular Dystrophy;17017294;[Duchenne muscular dystrophy: perspectives of treatment].
5b0d6c4d3e115935984653f1;C0917713;Becker Muscular Dystrophy;17036307;The muscular Dystrophy Surveillance Tracking and Research Network (MD STARnet): surveillance methodology.
5b0d6c4d3e115935984653f2;C0917713;Becker Muscular Dystrophy;16718354;Nitric oxide synthase in muscular dystrophies: a re-evaluation.
5b0d6c4d3e115935984653f3;C0917713;Becker Muscular Dystrophy;16724091;Antisense oligonucleotide-induced exon skipping restores dystrophin expression in vitro in a canine model of DMD.
5b0d6c4d3e115935984653f4;C0917713;Becker Muscular Dystrophy;17258336;Cardiac involvement over 10 years in myotonic and Becker muscular dystrophy and mitochondrial disorder.
5b0d6c4d3e115935984653f5;C0917713;Becker Muscular Dystrophy;17536422;[Early detection of myocardial disease in young patients with Becker's muscular dystrophy asymptomatic from the cardiac point of view: value of myocardial doppler tissue imaging].
5b0d6c4d3e115935984653f6;C0917713;Becker Muscular Dystrophy;17259292;Measurement of the clinical utility of a combined mutation detection protocol in carriers of Duchenne and Becker muscular dystrophy.
5b0d6c4d3e115935984653f7;C0917713;Becker Muscular Dystrophy;17561468;Multiplex ligation-dependent probe amplification identification of deletions and duplications of the Duchenne muscular dystrophy gene in Taiwanese subjects.
5b0d6c4d3e115935984653f8;C0917713;Becker Muscular Dystrophy;17285549;[Carrier genetic diagnosis of intron and/or exon-deletion Duchenne muscular dystrophy by microsatellite analysis and quantitative polymerase chain reaction].
5b0d6c4d3e115935984653f9;C0917713;Becker Muscular Dystrophy;17579573;Morpholino oligomer-mediated exon skipping averts the onset of dystrophic pathology in the mdx mouse.
5b0d6c4d3e115935984653fa;C0917713;Becker Muscular Dystrophy;17579806;Identification of seven novel cryptic exons embedded in the dystrophin gene and characterization of 14 cryptic dystrophin exons.
5b0d6c4d3e115935984653fb;C0917713;Becker Muscular Dystrophy;18646563;Patterns of dystrophin gene deletion in Egyptian Duchenne/Becker muscular dystrophy patients.
5b0d6c4d3e115935984653fc;C0917713;Becker Muscular Dystrophy;18646569;Optimizing exon skipping therapies for DMD.
5b0d6c4d3e115935984653fd;C0917713;Becker Muscular Dystrophy;18652078;Clinical use of creatine in neuromuscular and neurometabolic disorders.
5b0d6c4d3e115935984653fe;C0917713;Becker Muscular Dystrophy;17726484;Simultaneous mutation scanning for gross deletions, duplications and point mutations in the DMD gene.
5b0d6c4d3e115935984653ff;C0917713;Becker Muscular Dystrophy;17932095;Life expectancy and death from cardiomyopathy amongst carriers of Duchenne and Becker muscular dystrophy in Scotland.
5b0d6c4d3e11593598465400;C0917713;Becker Muscular Dystrophy;17942817;Albuterol increases lean body mass in ambulatory boys with Duchenne or Becker muscular dystrophy.
5b0d6c4d3e11593598465401;C0917713;Becker Muscular Dystrophy;17672374;Morphologic and morphometrical study of the muscle spindle in muscular dystrophy.
5b0d6c4d3e11593598465402;C0917713;Becker Muscular Dystrophy;17684229;Antisense-mediated exon skipping: a versatile tool with therapeutic and research applications.
5b0d6c4d3e11593598465403;C0917713;Becker Muscular Dystrophy;18056690;Cognitive and psychological profile of males with Becker muscular dystrophy.
5b0d6c4d3e11593598465404;C0917713;Becker Muscular Dystrophy;18059005;DMD pseudoexon mutations: splicing efficiency, phenotype, and potential therapy.
5b0d6c4d3e11593598465405;C0917713;Becker Muscular Dystrophy;17826093;Dystrophin levels as low as 30% are sufficient to avoid muscular dystrophy in the human.
5b0d6c4d3e11593598465406;C0917713;Becker Muscular Dystrophy;18059093;Novel SHOX gene mutation in a short boy with Becker muscular dystrophy: double trouble in two adjacent genes.
5b0d6c4d3e11593598465407;C0917713;Becker Muscular Dystrophy;18180123;Isoprostanes in dystrophinopathy: Evidence of increased oxidative stress.
5b0d6c4d3e11593598465408;C0917713;Becker Muscular Dystrophy;18184239;Duchenne muscular dystrophy: an old anesthesia problem revisited.
5b0d6c4d3e11593598465409;C0917713;Becker Muscular Dystrophy;18228186;Myodys, a full-length dystrophin plasmid vector for Duchenne and Becker muscular dystrophy gene therapy.
5b0d6c4d3e1159359846540a;C0917713;Becker Muscular Dystrophy;18268530;Technology insight: therapy for Duchenne muscular dystrophy-an opportunity for personalized medicine?
5b0d6c4d3e1159359846540b;C0917713;Becker Muscular Dystrophy;18683213;Detection of exonic copy-number changes using a highly efficient oligonucleotide-based comparative genomic hybridization-array method.
5b0d6c4d3e1159359846540c;C0917713;Becker Muscular Dystrophy;19907931;Deletional mutations of dystrophin gene and carrier detection in eastern India.
5b0d6c4d3e1159359846540d;C0917713;Becker Muscular Dystrophy;18684626;Becker's muscular dystrophy aggravating facioscapulohumeral muscular dystrophy--double trouble as an explanation for an atypical phenotype.
5b0d6c4d3e1159359846540e;C0917713;Becker Muscular Dystrophy;18752307;Molecular diagnosis of Duchenne/Becker muscular dystrophy: enhanced detection of dystrophin gene rearrangements by oligonucleotide array-comparative genomic hybridization.
5b0d6c4d3e1159359846540f;C0917713;Becker Muscular Dystrophy;19937601;Mutational spectrum of DMD mutations in dystrophinopathy patients: application of modern diagnostic techniques to a large cohort.
5b0d6c4d3e11593598465410;C0917713;Becker Muscular Dystrophy;19206170;DMD exon 1 truncating point mutations: amelioration of phenotype by alternative translation initiation in exon 6.
5b0d6c4d3e11593598465411;C0917713;Becker Muscular Dystrophy;18776212;Endurance training improves fitness and strength in patients with Becker muscular dystrophy.
5b0d6c4d3e11593598465412;C0917713;Becker Muscular Dystrophy;18779423;Cardiac involvement in patients with limb-girdle muscular dystrophy type 2 and Becker muscular dystrophy.
5b0d6c4d3e11593598465413;C0917713;Becker Muscular Dystrophy;18348289;Integrated DNA, cDNA, and protein studies in Becker muscular dystrophy show high exception to the reading frame rule.
5b0d6c4d3e11593598465414;C0917713;Becker Muscular Dystrophy;20020055;Identification of small molecule and genetic modulators of AON-induced dystrophin exon skipping by high-throughput screening.
5b0d6c4d3e11593598465415;C0917713;Becker Muscular Dystrophy;20031633;Analysis of dystrophin deletion mutations predicts age of cardiomyopathy onset in becker muscular dystrophy.
5b0d6c4d3e11593598465416;C0917713;Becker Muscular Dystrophy;18841259;Cardiac involvement in Becker muscular dystrophy.
5b0d6c4d3e11593598465417;C0917713;Becker Muscular Dystrophy;19232644;Intramuscular renin-angiotensin system is activated in human muscular dystrophy.
5b0d6c4d3e11593598465418;C0917713;Becker Muscular Dystrophy;18393226;Detection of deletions and duplications in the Duchenne muscular dystrophy gene by the molecular method MLPA in the first Argentine affected families.
5b0d6c4d3e11593598465419;C0917713;Becker Muscular Dystrophy;18403565;Log-PCR: a new tool for immediate and cost-effective diagnosis of up to 85% of dystrophin gene mutations.
5b0d6c4d3e1159359846541a;C0917713;Becker Muscular Dystrophy;20446227;Detection of focal cerebral injury using diffusion tensor magnetic resonance imaging in a boy with becker muscular dystrophy.
5b0d6c4d3e1159359846541b;C0917713;Becker Muscular Dystrophy;19251360;Diagnostic utility of skin biopsy in dystrophinopathies.
5b0d6c4d3e1159359846541c;C0917713;Becker Muscular Dystrophy;18957722;Sensitivity and frequencies of dystrophin gene mutations in Thai DMD/BMD patients as detected by multiplex PCR.
5b0d6c4d3e1159359846541d;C0917713;Becker Muscular Dystrophy;18971620;[Evaluation of multiplex PCR assay using dual priming oligonucleotide system for detection mutation in the Duchenne muscular dystrophy gene].
5b0d6c4d3e1159359846541e;C0917713;Becker Muscular Dystrophy;19269824;Characterization of the DMD/BMD patient population in Czech Republic and Slovakia using an innovative registry approach.
5b0d6c4d3e1159359846541f;C0917713;Becker Muscular Dystrophy;18983659;Cardiac involvement in patients with Becker muscular dystrophy: new diagnostic and pathophysiological insights by a CMR approach
5b0d6c4d3e11593598465420;C0917713;Becker Muscular Dystrophy;18853462;Transcriptional behavior of DMD gene duplications in DMD/BMD males.
5b0d6c4d3e11593598465421;C0917713;Becker Muscular Dystrophy;19063812;Body composition and resting energy expenditure of individuals with Duchenne and Becker muscular dystrophy.
5b0d6c4d3e11593598465422;C0917713;Becker Muscular Dystrophy;19001018;In vitro splicing analysis showed that availability of a cryptic splice site is not a determinant for alternative splicing patterns caused by +1G-->A mutations in introns of the dystrophin gene.
5b0d6c4d3e11593598465423;C0917713;Becker Muscular Dystrophy;19012301;Asymptomatic Becker muscular dystrophy in a family with a multiexon deletion.
5b0d6c4d3e11593598465424;C0917713;Becker Muscular Dystrophy;19309270;Characteristics of dystrophin gene mutations among Chinese patients as revealed by multiplex ligation-dependent probe amplification.
5b0d6c4d3e11593598465425;C0917713;Becker Muscular Dystrophy;19065521;[Cloning of deletion junctions: a method of PCR for detecting the deletional pseudohypertrophic muscular dystrophy carriers].
5b0d6c4d3e11593598465426;C0917713;Becker Muscular Dystrophy;18513510;Characteristics and outcomes of cardiomyopathy in children with Duchenne or Becker muscular dystrophy: a comparative study from the Pediatric Cardiomyopathy Registry.
5b0d6c4d3e11593598465427;C0917713;Becker Muscular Dystrophy;19109891;An ankyrin-based mechanism for functional organization of dystrophin and dystroglycan.
5b0d6c4d3e11593598465428;C0917713;Becker Muscular Dystrophy;18581080;Wolff-Parkinson-White syndrome as initial manifestation of Becker muscular dystrophy.
5b0d6c4d3e11593598465429;C0917713;Becker Muscular Dystrophy;19074751;Mutation analysis in a population-based cohort of boys with Duchenne or Becker muscular dystrophy.
5b0d6c4d3e1159359846542a;C0917713;Becker Muscular Dystrophy;19394035;Delayed diagnosis in duchenne muscular dystrophy: data from the Muscular Dystrophy Surveillance, Tracking, and Research Network (MD STARnet).
5b0d6c4d3e1159359846542b;C0917713;Becker Muscular Dystrophy;19396825;Homozygous female Becker muscular dystrophy.
5b0d6c4d3e1159359846542c;C0917713;Becker Muscular Dystrophy;18611207;Pain and activity limitations in children with Duchenne or Becker muscular dystrophy.
5b0d6c4d3e1159359846542d;C0917713;Becker Muscular Dystrophy;18639760;Becker muscular dystrophy with r(X) carrying an out-of-frame DMD deletion.
5b0d6c4d3e1159359846542e;C0917713;Becker Muscular Dystrophy;19140108;In vivo comparison of 2'-O-methyl phosphorothioate and morpholino antisense oligonucleotides for Duchenne muscular dystrophy exon skipping.
5b0d6c4d3e1159359846542f;C0917713;Becker Muscular Dystrophy;19834452;Prevalence of Duchenne/Becker muscular dystrophy among males aged 5-24 years - four states, 2007.
5b0d6c4d3e11593598465430;C0917713;Becker Muscular Dystrophy;19158820;Characterization of deletion breakpoints in patients with dystrophinopathy carrying a deletion of exons 45-55 of the Duchenne muscular dystrophy (DMD) gene.
5b0d6c4d3e11593598465431;C0917713;Becker Muscular Dystrophy;19432907;Current understanding and management of dilated cardiomyopathy in Duchenne and Becker muscular dystrophy.
5b0d6c4d3e11593598465432;C0917713;Becker Muscular Dystrophy;18663755;Microarray-based mutation detection in the dystrophin gene.
5b0d6c4d3e11593598465433;C0917713;Becker Muscular Dystrophy;19461958;Duchenne and Becker muscular dystrophy: contribution of a molecular and immunohistochemical analysis in diagnosis in Morocco.
5b0d6c4d3e11593598465434;C0917713;Becker Muscular Dystrophy;19469709;Dosing regimen has a significant impact on the efficiency of morpholino oligomer-induced exon skipping in mdx mice.
5b0d6c4d3e11593598465435;C0917713;Becker Muscular Dystrophy;19473085;Small mutations detected by multiplex ligation-dependent probe amplification of the dystrophin gene.
5b0d6c4d3e11593598465436;C0917713;Becker Muscular Dystrophy;19475718;Recurrence risk due to germ line mosaicism: Duchenne and Becker muscular dystrophy.
5b0d6c4d3e11593598465437;C0917713;Becker Muscular Dystrophy;19531685;Diagnosis and new treatments in muscular dystrophies.
5b0d6c4d3e11593598465438;C0917713;Becker Muscular Dystrophy;19602481;Analysis of Dp71 contribution in the severity of mental retardation through comparison of Duchenne and Becker patients differing by mutation consequences on Dp71 expression.
5b0d6c4d3e11593598465439;C0917713;Becker Muscular Dystrophy;19708317;Cardiac assessment of patients with Becker's muscular dystrophy.
5b0d6c4d3e1159359846543a;C0917713;Becker Muscular Dystrophy;19762730;Malignant hyperthermia and muscular dystrophies.
5b0d6c4d3e1159359846543b;C0917713;Becker Muscular Dystrophy;19783145;Point mutations in Czech DMD/BMD patients and their phenotypic outcome.
5b0d6c4d3e1159359846543c;C0917713;Becker Muscular Dystrophy;19787739;Cardiovascular magnetic resonance reveals similar damage to the heart of patients with Becker and limb-girdle muscular dystrophy but no cardiac symptoms.
5b0d6c4d3e1159359846543d;C0917713;Becker Muscular Dystrophy;19864165;Clinical outcomes after cardiac transplantation in muscular dystrophy patients.
5b0d6c4d3e1159359846543e;C0917713;Becker Muscular Dystrophy;19875288;Coinheritance of Noonan syndrome and Becker muscular dystrophy.
5b0d6c4d3e1159359846543f;C0917713;Becker Muscular Dystrophy;19959795;One hundred twenty-one dystrophin point mutations detected from stored DNA samples by combinatorial denaturing high-performance liquid chromatography.
5b0d6c4d3e11593598465440;C0917713;Becker Muscular Dystrophy;20002311;Immunohistological intensity measurements as a tool to assess sarcolemma-associated protein expression.
5b0d6c4d3e11593598465441;C0917713;Becker Muscular Dystrophy;20036901;Molecular analysis of Duchenne/Becker muscular dystrophy
5b0d6c4d3e11593598465442;C0917713;Becker Muscular Dystrophy;20153965;"Becker muscular dystrophy patients with deletions around exon 51; a promising outlook for exon skipping therapy in Duchenne patients."
5b0d6c4d3e11593598465443;C0917713;Becker Muscular Dystrophy;20190256;Perioperative cardiac arrest in a patient with previously undiagnosed Becker's muscular dystrophy after isoflurane anaesthesia for elective surgery.
5b0d6c4d3e11593598465444;C0917713;Becker Muscular Dystrophy;20207610;Use of corticosteroids in a population-based cohort of boys with duchenne and becker muscular dystrophy.
5b0d6c4d3e11593598465445;C0917713;Becker Muscular Dystrophy;20304949;Therapeutic potential of proteasome inhibition in Duchenne and Becker muscular dystrophies.
5b0d6c4d3e11593598465446;C0917713;Becker Muscular Dystrophy;20485447;Mutation spectrum of the dystrophin gene in 442 Duchenne/Becker muscular dystrophy cases from one Japanese referral center.
5b0d6c4d3e11593598465447;C0917713;Becker Muscular Dystrophy;20501885;Cardiac and pulmonary function variability in Duchenne/Becker muscular dystrophy: an initial report.
5b0d6c4d3e11593598465448;C0917713;Becker Muscular Dystrophy;20598272;Mechanisms of genomic instabilities underlying two common fragile-site-associated loci, PARK2 and DMD, in germ cell and cancer cell lines.
5b0d6c4d3e11593598465449;C0917713;Becker Muscular Dystrophy;20630757;Clinical and genetic characterization of manifesting carriers of DMD mutations.
5b0d6c4d3e1159359846544a;C0917713;Becker Muscular Dystrophy;20630758;Cardiovascular magnetic resonance imaging evaluation of two families with Becker muscular dystrophy.
5b0d6c4d3e1159359846544b;C0917713;Becker Muscular Dystrophy;20683981;Unexpected detection of dystrophin gene deletions by array comparative genomic hybridization.
5b0d6c4d3e1159359846544c;C0917713;Becker Muscular Dystrophy;20817454;Quantitative ultrasound using backscatter analysis in Duchenne and Becker muscular dystrophy.
5b0d6c4d3e1159359846544d;C0917713;Becker Muscular Dystrophy;20847377;Use of multiplex ligation-dependent probe amplification (MLPA) for Duchenne muscular dystrophy (DMD) gene mutation analysis.
5b0d6c4d3e1159359846544e;C0917713;Becker Muscular Dystrophy;20857240;Cardiac assessment in duchenne and becker muscular dystrophies.
5b0d6c4d3e1159359846544f;C0917713;Becker Muscular Dystrophy;20871148;Complete immobility as a potential biomechanical complication of Achilles tendon lengthening.
5b0d6c4d3e11593598465450;C0917713;Becker Muscular Dystrophy;21396098;Clinical and molecular characterization of a cohort of patients with novel nucleotide alterations of the Dystrophin gene detected by direct sequencing
5b0d6c4d3e11593598465451;C0917713;Becker Muscular Dystrophy;21070212;Duchenne/Becker muscular dystrophy in the family: have potential carriers been tested at a molecular level?
5b0d6c4d3e11593598465452;C0917713;Becker Muscular Dystrophy;21399986;Genotype and phenotype characterization in a large dystrophinopathic cohort with extended follow-up.
5b0d6c4d3e11593598465453;C0917713;Becker Muscular Dystrophy;21122953;[Late onset Becker muscular dystrophy. A case report and literature review].
5b0d6c4d3e11593598465454;C0917713;Becker Muscular Dystrophy;21149430;Serum transaminase levels in boys with Duchenne and Becker muscular dystrophy.
5b0d6c4d3e11593598465455;C0917713;Becker Muscular Dystrophy;21194027;Bioinformatic and functional optimization of antisense phosphorodiamidate morpholino oligomers (PMOs) for therapeutic modulation of RNA splicing in muscle.
5b0d6c4d3e11593598465456;C0917713;Becker Muscular Dystrophy;21644230;[Study of dystrophin gene non-deletion/duplication mutations causing Becker muscular dystrophy].
5b0d6c4d3e11593598465457;C0917713;Becker Muscular Dystrophy;21507296;[Diagnostic value of neuronal nitric oxide synthase antibody for clinically suspected Becker muscular dystrophy].
5b0d6c4d3e11593598465458;C0917713;Becker Muscular Dystrophy;21700587;Cardiac abnormalities in a follow-up study on carriers of Duchenne and Becker muscular dystrophy.
5b0d6c4d3e11593598465459;C0917713;Becker Muscular Dystrophy;21520596;[The use of rocuronium in a patient with Becker muscular dystrophy].
5b0d6c4d3e1159359846545a;C0917713;Becker Muscular Dystrophy;21721455;Unusual presentation as an adult onset painful myopathy in a Thai patient with Becker muscular dystrophy.
5b0d6c4d3e1159359846545b;C0917713;Becker Muscular Dystrophy;21774744;Intragenic DNA polymorphism analysis of DMD/BMD dystrophy gene for carrier and prenatal diagnosis in 60 Iranian healthy individuals.
5b0d6c4d3e1159359846545c;C0917713;Becker Muscular Dystrophy;21342350;Exon-skipping events in candidates for clinical trials of morpholino.
5b0d6c4d3e1159359846545d;C0917713;Becker Muscular Dystrophy;21354051;Quality assurance for Duchenne and Becker muscular dystrophy genetic testing: development of a genomic DNA reference material panel.
5b0d6c4d3e1159359846545e;C0917713;Becker Muscular Dystrophy;21815800;Dystrophin gene mutation analysis in Iranian males and females using multiplex polymerase chain reaction and multiplex ligation-dependent probe amplification methods.
5b0d6c4d3e1159359846545f;C0917713;Becker Muscular Dystrophy;21836521;Disparities in the diagnostic process of Duchenne and Becker muscular dystrophy.
5b0d6c4d3e11593598465460;C0917713;Becker Muscular Dystrophy;21861423;[Anesthetic management of a patient with Becker muscular dystrophy].
5b0d6c4d3e11593598465461;C0917713;Becker Muscular Dystrophy;21952990;Muscle metabolic alterations assessed by 31-phosphorus magnetic resonance spectroscopy in mild Becker muscular dystrophy.
5b0d6c4d3e11593598465462;C0917713;Becker Muscular Dystrophy;21969337;Genetic diagnosis of Duchenne and Becker muscular dystrophy using next-generation sequencing technology: comprehensive mutational search in a single platform.
5b0d6c4d3e11593598465463;C0917713;Becker Muscular Dystrophy;21972111;Nonsense mutation-associated Becker muscular dystrophy: interplay between exon definition and splicing regulatory elements within the DMD gene.
5b0d6c4d3e11593598465464;C0917713;Becker Muscular Dystrophy;22006698;Becker muscular dystrophy due to an inversion of exons 23 and 24 of the DMD gene.
5b0d6c4d3e11593598465465;C0917713;Becker Muscular Dystrophy;22013876;Mismatched single stranded antisense oligonucleotides can induce efficient dystrophin splice switching
5b0d6c4e3e11593598465466;C0917713;Becker Muscular Dystrophy;22052614;Childhood onset of left ventricular dysfunction in a female manifesting carrier of muscular dystrophy.
5b0d6c4e3e11593598465467;C0917713;Becker Muscular Dystrophy;22068481;[Infrastructure for new drug development to treat muscular dystrophy: current status of patient registration (remudy)].
5b0d6c4e3e11593598465468;C0917713;Becker Muscular Dystrophy;22102647;Dystrophin quantification and clinical correlations in Becker muscular dystrophy: implications for clinical trials.
5b0d6c4e3e11593598465469;C0917713;Becker Muscular Dystrophy;22262150;Physical training in Becker muscular dystrophy associated with heart failure.
5b0d6c4e3e1159359846546a;C0917713;Becker Muscular Dystrophy;22263407;[Sugammadex, efficacious in reversing a neuromuscular block in a woman with Becker muscular dystrophy].
5b0d6c4e3e1159359846546b;C0917713;Becker Muscular Dystrophy;22649443;Phenotype-genotype analysis of dystrophinopathy caused by duplication mutation in Dystrophin gene in an African patient.
5b0d6c4e3e1159359846546c;C0917713;Becker Muscular Dystrophy;21795275;A case of fascioscapulohumeral muscular dystrophy misdiagnosed as Becker's muscular dystrophy for 20 years.
5b0d6c4e3e1159359846546d;C0917713;Becker Muscular Dystrophy;22017442;Prednisolone treatment does not interfere with 2'-O-methyl phosphorothioate antisense-mediated exon skipping in Duchenne muscular dystrophy.
5b0d6c4e3e1159359846546e;C0917713;Becker Muscular Dystrophy;22103559;Bone mass development in patients with Duchenne and Becker muscular dystrophies: a 4-year clinical follow-up.
5b0d6c4e3e1159359846546f;C0917713;Becker Muscular Dystrophy;22156783;Use of complementary and alternative medicine by males with Duchenne or Becker muscular dystrophy.
5b0d6c4e3e11593598465470;C0917713;Becker Muscular Dystrophy;22443334;Calpain 3 is important for muscle regeneration: Evidence from patients with limb girdle muscular dystrophies
5b0d6c4e3e11593598465471;C0917713;Becker Muscular Dystrophy;22453924;Novel mutation in spectrin-like repeat 1 of dystrophin central domain causes protein misfolding and mild Becker muscular dystrophy.
5b0d6c4e3e11593598465472;C0917713;Becker Muscular Dystrophy;22454060;Optimizing antisense oligonucleotides using phosphorodiamidate morpholino oligomers.
5b0d6c4e3e11593598465473;C0917713;Becker Muscular Dystrophy;22243335;Quantification of dystrophin immunofluorescence in dystrophinopathy muscle specimens.
5b0d6c4e3e11593598465474;C0917713;Becker Muscular Dystrophy;22533379;Gene replacement therapies for duchenne muscular dystrophy using adeno-associated viral vectors.
5b0d6c4e3e11593598465475;C0917713;Becker Muscular Dystrophy;22379338;Genetic Analysis of Dystrophin Gene for Affected Male and Female Carriers with Duchenne/Becker Muscular Dystrophy in Korea
5b0d6c4e3e11593598465476;C0917713;Becker Muscular Dystrophy;22431083;Decomposition-based quantitative electromyography in the evaluation of muscular dystrophy severity.
5b0d6c4e3e11593598465477;C0917713;Becker Muscular Dystrophy;22583668;Muscle MRI in female carriers of dystrophinopathy.
5b0d6c4e3e11593598465478;C0917713;Becker Muscular Dystrophy;22589245;Variable phenotype of del45-55 Becker patients correlated with nNOSμ mislocalization and RYR1 hypernitrosylation.
5b0d6c4e3e11593598465479;C0917713;Becker Muscular Dystrophy;22605630;[Treatment with antisense oligonucleotides in Duchenne's disease].
5b0d6c4e3e1159359846547a;C0917713;Becker Muscular Dystrophy;22609847;Gene therapy for muscular dystrophy: lessons learned and path forward.
5b0d6c4e3e1159359846547b;C0917713;Becker Muscular Dystrophy;22650324;Exon skipping for nonsense mutations in Duchenne muscular dystrophy: too many mutations, too few patients?
5b0d6c4e3e1159359846547c;C0917713;Becker Muscular Dystrophy;22683375;Evaluation of muscle oxygenation by near-infrared spectroscopy in patients with Becker muscular dystrophy.
5b0d6c4e3e1159359846547d;C0917713;Becker Muscular Dystrophy;22718185;Beneficial effect of ivabradine in dilated cardiomyopathy from Becker muscular dystrophy.
5b0d6c4e3e1159359846547e;C0917713;Becker Muscular Dystrophy;22776072;Assessment of the structural and functional impact of in-frame mutations of theDMDgene, using the tools included in the eDystrophin online database
5b0d6c4e3e1159359846547f;C0917713;Becker Muscular Dystrophy;22894145;Genetic characterization in symptomatic female DMD carriers: lack of relationship between X-inactivation, transcriptional DMD allele balancing and phenotype
5b0d6c4e3e11593598465480;C0917713;Becker Muscular Dystrophy;22910583;Detection of pathogenic mutations and the mechanism of a rare chromosomal rearrangement in a Chinese family with Becker muscular dystrophy.
5b0d6c4e3e11593598465481;C0917713;Becker Muscular Dystrophy;22980760;Muscle MRI in Becker muscular dystrophy.
5b0d6c4e3e11593598465482;C0917713;Becker Muscular Dystrophy;23035061;Reliability and accuracy of skeletal muscle imaging in limb-girdle muscular dystrophies.
5b0d6c4e3e11593598465483;C0917713;Becker Muscular Dystrophy;23197572;Tadalafil alleviates muscle ischemia in patients with Becker muscular dystrophy.
5b0d6c4e3e11593598465484;C0917713;Becker Muscular Dystrophy;23225043;[Correlation between genotypes and phenotypes in pseudohypertrophic muscular dystrophy].
